WORLD,"LONDON - The Athens Olympics broke global TV viewing records, with nearly 4 billion people tuning in, IOC president Jacques Rogge said Tuesday.    Rogge said 3.9 billion people watched an Olympic broadcast at least once during the Aug..."
BUSINESS,Thanksgiving didn #39;t start out as planned for many holiday travelers who began the long weekend stuck in airports or creeping along highways after fierce storms dumped snow in the Midwest.
SPORTS,"They came in their thousands, many in replicas of that tatty, old green sweatshirt, to mourn the passing of the man who, for 18 years, made the name Nottingham Forest synonymous with success."
SPORTS,"FOXBOROUGH -- The Revolution have turned late-season rallies into a combination of an art form and a habit. Clint Dempsey and Steve Ralston scored in a three-minute period early in the second half as the Revolution edged the Chicago Fire, 2-1, to qualify for the MLS playoffs for the third successive season."
SPORTS,"Longtime Chicago Cubs analyst Steve Stone announced yesterday he was leaving WGN-TV, less than one month after coming under fire for on-air comments he made criticizing the team."
SPORTS," ATHENS (Reuters) - Michael Phelps, his first gold medal  safely gathered in, eased through the next phase of his  monumental Olympic challenge in the heats of the 200 meters  freestyle Sunday but the immensity of the task ahead was clear."
SPORTS,"Atlanta Braves: Left-hander Mike Hampton was not able to pitch for the Braves on Wednesday, still bothered by a stiff neck that kept him out of his scheduled start Monday."
SCI_TECH,"Yahoo has started checking incoming e-mail using DomainKeys, its content-signing e-mail authentication technology, the company said Monday."
BUSINESS,"Consumer prices in the United States increased by 0.6 percent in October, the biggest gain in five months, the US Labor Department reported on Wednesday."
SCI_TECH,"It #39;s going to be difficult, if not impossible, to beat Google at its own game. Google is king of the search engine world for a very good reason: Google works."
SPORTS,"AP - The former Baylor basketball player accused of gunning down a teammate will be sent to a state mental hospital for treatment before he can be tried for murder, a judge said Wednesday."
BUSINESS,The story of the last week has been the fall and fall of the dollar with the currency touching daily record lows against the euro.
SCI_TECH,Reuters - Scientists have unearthed the remains of\a perfectly preserved 130 million-year-old new species of\dinosaur which provide a first-ever look at how the prehistoric\creatures slept.
SPORTS,Crews on all-terrain vehicles on Monday recovered all 10 bodies from the wreckage of a Hendrick Motorsports plane that was carrying family and friends of one of NASCAR #39;s top syndicates.
BUSINESS,"SAN FRANCISCO Intel, the largest semiconductor maker, has reported that its profit for the third quarter rose 15 percent from a year earlier, though it continued to struggle with an inventory glut that has reduced its profit margins."
SCI_TECH,"IBM Corp. has agreed to acquire content integration software maker Venetica Corp., a move that continues IBM's pattern of snapping up its business partners to augment its software portfolio."
SCI_TECH,"The latest point release of MySQL database is now good to go, the company said Wednesday. MySQL 4.1, available in both open-source and commercial versions, promises more enterprise-worthy features and faster "
BUSINESS,"For one thing, even if Chinese growth slowed in the third quarter, it won #39;t indicate whether Asia #39;s second-biggest economy is avoiding a hard landing."
SCI_TECH,Pressure is growing on more nations to implement the Council of Europe's anti-cybercrime treaty.
SCI_TECH,A timber-industry group that sued for a review of the threatened-species status of the northern spotted owl said yesterday it does not expect the bird to lose federal 
WORLD,"The two candidates claiming to be president-elect agreed to negotiations, the first sign of an easing of tensions that have risked leading the nation toward civil war."
SCI_TECH,"Virginia lawmakers are considering a futuristic plan to embed computer chips in driver's licenses, making the cards harder to counterfeit by criminals or terrorists and placing the state at the forefront of a national debate about trade-offs between security and privacy."
SPORTS,"MIAMI -- Shaquille O #39;Neal thinks Miami #39;s opponents are rising to the challenge of playing against him and Dwyane Wade. And right now, the Heat aren #39;t responding the way their center would prefer."
SCI_TECH,"Sydney: The newly discovered remains of a previously unknown species of miniature human in the Indonesian island of Flores, 600 kilometres east of Bali, by Australian and Indonesian scientists, are being hailed as the most significant scientific find of "
BUSINESS,"The dollar kept close to the previous session #39;s one-week highs against the euro on Thursday, holding steady as investors awaited US data to confirm fresh signs of strength in US manufacturing."
BUSINESS,British Telecom is buying U.S.-based Infonet Services in a deal that values the company at almost \$1 Billion.
WORLD,"Federal officials are trying to prosecute operators of Web sites that recruit terrorists, raising alarms among civil libertarians."
BUSINESS,"CHICAGO (CBS.MW) -- Kohl #39;s Corp. posted a 19 percent jump in quarterly profits, powered by sales of new lines of merchandise. Free!"
WORLD,"Reuters - Saboteurs blew up an internal oil\pipeline on the edge of Baghdad Monday, the latest in a series\of attacks on the country's internal and export pipeline\network, witnesses said."
SPORTS,"SEATTLE, Sept. 27 (Ticker) -- With their floor leader sidelined early in the game, the Seattle Storm rallied to win their first playoff series."
SCI_TECH,"NOVEMBER 11, 2004 (COMPUTERWORLD) - In sharp contrast to last month #39;s barrage of critical patches, Microsoft Corp. on Tuesday offered up just one  quot;important quot; fix for users to implement in its scheduled round of security updates for November."
WORLD,"KUFA, Iraq - A mortar barrage slammed into a mosque filled with Iraqis preparing to march on the embattled city of Najaf, killing 27 people and wounding 63 Thursday, while the nation's top Shiite cleric arrived at the gates of the holy city in a massive convoy hoping to end three weeks of fighting.  .."
BUSINESS,LONDON: Subsea rail operator Eurotunnel unveiled yesterday a  quot;Project Dare quot; plan to cut jobs and services as it tries to dig its way out of a mountain of debt in the face of falling revenues and market share.
BUSINESS,"Oil companies trying to overcome storm damage in the Gulf of Mexico have put 200,000 more barrels of daily production back on line in the past week, a federal agency reported Monday."
SPORTS,"Marion Jones, who left Sydney four years ago with a record five medals, will depart Athens with none after a disastrous night at the Olympic Stadium."
SPORTS,Frank Lampard scored with two minutes remaining as Chelsea defeated Fulham 2-1 to advance to the semifinals of English soccer #39;s League Cup.
BUSINESS,"BOCHUM, Germany Thousands of General Motors employees at its European factories are staging protests to fight what they call  quot;bad management."
BUSINESS,"The University of Pennsylvania has landed a five-year, \$11.6 million grant from the National Science Foundation to establish a center that will study the intersection of biological and physical systems at the molecular level."
WORLD," PHNOM PENH (Reuters) - In a ceremony full of pageantry and  hope, King Norodom Sihamoni ascended the Cambodian throne on  Friday, ushering in a new royal era for a country still trying  to draw a line under its bloody, genocidal past."
BUSINESS,Coca-Cola Co. is aiming to put the fizz back into its marketing as a key part of its turnaround strategy. Coke will boost its annual spending on marketing and developing new products by \$350 million to \$400 million beginning next year.
SCI_TECH,"It won #39;t be  quot;all or nothing quot; and it won #39;t be  quot;everything, right away. quot; That #39;s the gist of the message coming out of Paris following the presentation of a report on a possible switch from Windows to open source."
WORLD,Reuters - German police arrested three Iraqis in a\series of raids on Friday and the federal prosecutor said he\believed they were planning an attack on visiting Iraqi Prime\Minister Iyad Allawi.
SCI_TECH,Companies expand security alliance to help businesses keep worms and viruses from getting onto networks.
SCI_TECH,Internet file sharing has been one of the hottest-burning controversies for years. A new survey of musicians and artists promises to throw gas on the fire.
